rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
2,2,2,8,8,all_to_all,114688,0.015035999814669292,0.014967466394106546,0.015069466829299927
2,2,2,8,8,rs_ag_pair,114688,0.03549840052922567,0.035497466723124184,0.03552026748657226
2,2,2,128,128,all_reduce,1835008,0.021344133218129478,0.021303067604700725,0.021380533774693806
2,2,2,128,128,reduce_scatter,1835008,0.017398265997568767,0.017383732398351035,0.017429866393407187
2,2,2,128,128,all_gather,1835008,0.018615732590357464,0.018600799640019736,0.018674665689468385
2,2,2,128,128,all_to_all,1835008,0.02157920002937317,0.021522132555643718,0.021591333548227946
2,2,2,128,128,rs_ag_pair,1835008,0.04478093385696411,0.04471026659011841,0.0448030670483907
2,2,2,1024,1024,all_reduce,14680064,0.05453533331553141,0.05448413292566935,0.054703466097513836
2,2,2,1024,1024,reduce_scatter,14680064,0.03843280076980591,0.03842560052871704,0.03851199944814046
2,2,2,1024,1024,all_gather,14680064,0.038719733556111656,0.03860520124435425,0.03875666856765747
2,2,2,1024,1024,all_to_all,14680064,0.039001599947611494,0.0388539989789327,0.042878933747609455
2,2,2,1024,1024,rs_ag_pair,14680064,0.0860908031463623,0.08603653113047281,0.0860922654469808
2,2,2,8192,8192,all_reduce,117440512,0.24937933286031086,0.24935065905253093,0.24944853782653809
2,2,2,8192,8192,reduce_scatter,117440512,0.16561293601989746,0.16559613545735677,0.16563733418782553
2,2,2,8192,8192,all_gather,117440512,0.1544201374053955,0.154255739847819,0.15461586316426595
2,2,2,8192,8192,all_to_all,117440512,0.19719826380411784,0.1966126600901286,0.19737812678019206
2,2,2,8192,8192,rs_ag_pair,117440512,0.32891467412312825,0.3288829485575358,0.32898387908935545
2,2,2,16384,16384,all_reduce,234881024,0.45859626134236653,0.45856494903564454,0.4588362693786621
2,2,2,16384,16384,reduce_scatter,234881024,0.29528093338012695,0.2952478726704915,0.29533427556355796
2,2,2,16384,16384,all_gather,234881024,0.2839172045389811,0.2839028040568034,0.28393866221110026
2,2,2,16384,16384,all_to_all,234881024,0.36394386291503905,0.3637534777323405,0.3640124003092448
2,2,2,16384,16384,rs_ag_pair,234881024,0.5899069468180339,0.5899058659871419,0.5901503880818685
2,0,4,1,4,all_reduce,57344,0.020980666081110638,0.02094506621360779,0.02098413308461507
2,0,4,1,4,reduce_scatter,57344,0.01625159978866577,0.016249466935793558,0.016255199909210205
2,0,4,1,4,all_gather,57344,0.016436933477719625,0.016414133707682292,0.016437066594759624
2,0,4,1,4,all_to_all,57344,0.015115599830945332,0.015089466174443563,0.015122399727503458
2,0,4,1,4,rs_ag_pair,57344,0.040792667865753175,0.0407317320505778,0.0409276008605957
2,0,4,8,8,all_reduce,114688,0.019991334279378256,0.019983200232187907,0.020014800628026328
2,0,4,8,8,reduce_scatter,114688,0.016205867131551106,0.016201866666475932,0.01623960038026174
2,0,4,8,8,all_gather,114688,0.016185733675956725,0.016169733802477517,0.016212266683578492
2,0,4,8,8,all_to_all,114688,0.015422933300336202,0.015418000022570292,0.015482667088508605
2,0,4,8,8,rs_ag_pair,114688,0.04013426701227824,0.04009866714477539,0.04014439980189006
