rank,tp,cp,dp,queries,cached_tokens,local_attention_ms,attention_with_merge_ms,graph_ms,correctness_max_abs,expanded_kv_bytes,local_attention_flops
12,16,1,1,1,32768,0.34960639476776123,0.3485759973526001,0.33954079151153566,0.0016126632690429688,125829120,125829120
12,16,1,1,128,32768,0.34970879554748535,0.3478111982345581,0.34025599956512453,0.0016126632690429688,125829120,16106127360
12,16,1,1,1024,32768,0.46901440620422363,0.46839680671691897,0.4594880104064941,0.0016126632690429688,125829120,128849018880
12,16,1,1,8192,32768,0.9072928428649902,0.9069888114929199,0.8978351593017578,0.0016126632690429688,125829120,1030792151040
12,16,1,1,1,131072,1.3779871940612793,1.3584223747253419,1.3479743957519532,0.0016126632690429688,503316480,503316480
12,16,1,1,128,131072,1.3574527740478515,1.357699203491211,1.3499823570251466,0.0016126632690429688,503316480,64424509440
12,16,1,1,1024,131072,1.8155904769897462,1.8140352249145508,1.8058143615722657,0.0016126632690429688,503316480,515396075520
12,16,1,1,8192,131072,3.522684860229492,3.535724639892578,3.5117919921875,0.0016126632690429688,503316480,4123168604160
12,16,1,1,1,1048576,10.729993438720703,10.72979507446289,10.721137237548827,0.0016126632690429688,4026531840,4026531840
12,16,1,1,128,1048576,10.735008239746094,10.73348159790039,10.725462341308594,0.0016126632690429688,4026531840,515396075520
12,16,1,1,1024,1048576,14.391322326660156,14.390608215332032,14.379774475097657,0.0016126632690429688,4026531840,4123168604160
12,16,1,1,8192,1048576,28.16483154296875,29.591262817382812,28.081207275390625,0.0016126632690429688,4026531840,32985348833280
12,8,2,1,1,32768,0.18642560243606568,0.3891295909881592,0.21215200424194336,0.0019367039203643799,125829120,125829120
12,8,2,1,128,32768,0.18543360233306885,0.49317121505737305,0.21730399131774902,0.0019367039203643799,125829120,16106127360
12,8,2,1,1024,32768,0.2443295955657959,0.4018655776977539,0.31797280311584475,0.0019367039203643799,125829120,128849018880
12,8,2,1,8192,32768,0.7025599956512452,0.8935903549194336,0.879520034790039,0.0019367039203643799,125829120,1030792151040
12,8,2,1,1,131072,0.69235200881958,0.7292416095733643,0.7224368095397949,0.0019367039203643799,503316480,503316480
12,8,2,1,128,131072,0.6949215888977051,0.7382368087768555,0.7271696090698242,0.0019367039203643799,503316480,64424509440
12,8,2,1,1024,131072,0.9206239700317382,1.002780818939209,0.9928720474243165,0.0019367039203643799,503316480,515396075520
12,8,2,1,8192,131072,2.6678144454956056,2.9638015747070314,2.9346975326538085,0.0019367039203643799,503316480,4123168604160
12,8,2,1,1,1048576,5.4176288604736325,5.46704330444336,5.454182434082031,0.0019367039203643799,4026531840,4026531840
12,8,2,1,128,1048576,5.424649429321289,5.473212814331054,5.477499389648438,0.0019367039203643799,4026531840,515396075520
12,8,2,1,1024,1048576,7.2421630859375,7.344866943359375,7.317391967773437,0.0019367039203643799,4026531840,4123168604160
12,8,2,1,8192,1048576,22.259228515625,23.455839538574217,22.8944580078125,0.0019367039203643799,4026531840,32985348833280
12,4,4,1,1,32768,0.10402879714965821,0.3723936080932617,0.1422000050544739,0.0013860464096069336,125829120,125829120
12,4,4,1,128,32768,0.10304960012435913,0.36256000995635984,0.1522544026374817,0.0013860464096069336,125829120,16106127360
12,4,4,1,1024,32768,0.13613120317459107,0.595142412185669,0.2356895923614502,0.0013860464096069336,125829120,128849018880
12,4,4,1,8192,32768,0.6960768222808837,1.0775936126708985,1.0727760314941406,0.0013860464096069336,125829120,1030792151040
12,4,4,1,1,131072,0.35729920864105225,0.4059999942779541,0.3965136051177979,0.0013860464096069336,503316480,503316480
12,4,4,1,128,131072,0.35687038898468015,0.41632637977600095,0.4094207763671875,0.0013860464096069336,503316480,64424509440
12,4,4,1,1024,131072,0.48189759254455566,0.5906943798065185,0.5835807800292969,0.0013860464096069336,503316480,515396075520
12,4,4,1,8192,131072,2.718511962890625,3.3698177337646484,3.2115135192871094,0.0013860464096069336,503316480,4123168604160
12,4,4,1,1,1048576,2.7670047760009764,2.798054313659668,2.7889936447143553,0.0013860464096069336,4026531840,4026531840
12,4,4,1,128,1048576,2.7451263427734376,2.807046318054199,2.798040008544922,0.0013860464096069336,4026531840,515396075520
12,4,4,1,1024,1048576,3.724867248535156,3.85497932434082,3.82901611328125,0.0013860464096069336,4026531840,4123168604160
12,4,4,1,8192,1048576,22.506681823730467,26.253536987304688,24.86083068847656,0.0013860464096069336,4026531840,32985348833280
12,2,8,1,1,32768,0.08515200018882751,0.40643839836120604,0.12408479452133178,0.0014489591121673584,125829120,125829120
12,2,8,1,128,32768,0.07323520183563233,0.4104288101196289,0.16274240016937255,0.0014489591121673584,125829120,16106127360
12,2,8,1,1024,32768,0.1430400013923645,0.47472319602966306,0.3428607940673828,0.0014489591121673584,125829120,128849018880
12,2,8,1,8192,32768,0.6563199996948242,1.3822239875793456,1.364510440826416,0.0014489591121673584,125829120,1030792151040
12,2,8,1,1,131072,0.18973439931869507,0.5766240119934082,0.25409278869628904,0.0014489591121673584,503316480,503316480
12,2,8,1,128,131072,0.19074560403823854,0.397871994972229,0.29277920722961426,0.0014489591121673584,503316480,64424509440
12,2,8,1,1024,131072,0.5086143970489502,0.7221727848052979,0.7071775913238525,0.0014489591121673584,503316480,515396075520
12,2,8,1,8192,131072,2.517523193359375,3.6866241455078126,3.4081279754638674,0.0014489591121673584,503316480,4123168604160
12,2,8,1,1,1048576,1.436684799194336,1.5479840278625487,1.4689776420593261,0.0014489591121673584,4026531840,4026531840
12,2,8,1,128,1048576,1.4054335594177245,1.5208095550537108,1.5093759536743163,0.0014489591121673584,4026531840,515396075520
12,2,8,1,1024,1048576,3.8301471710205077,4.094585418701172,4.067972946166992,0.0014489591121673584,4026531840,4123168604160
12,2,8,1,8192,1048576,21.567318725585938,25.267523193359374,24.541848754882814,0.0014489591121673584,4026531840,32985348833280
12,1,16,1,1,32768,0.07181119918823242,0.49235520362854,0.15128320455551147,0.0008585304021835327,125829120,125829120
12,1,16,1,128,32768,0.06964799761772156,2.364672088623047,0.19661600589752198,0.0008585304021835327,125829120,16106127360
12,1,16,1,1024,32768,0.12043520212173461,0.5111040115356446,0.4526512145996094,0.0008585304021835327,125829120,128849018880
12,1,16,1,8192,32768,0.6953248023986817,2.091587257385254,2.069371223449707,0.0008585304021835327,125829120,1030792151040
12,1,16,1,1,131072,0.10779839754104614,0.5330207824707032,0.21846559047698974,0.0008585304021835327,503316480,503316480
12,1,16,1,128,131072,0.10915839672088623,0.41113920211791993,0.2672640085220337,0.0008585304021835327,503316480,64424509440
12,1,16,1,1024,131072,0.4033184051513672,0.7481599807739258,0.7332704067230225,0.0008585304021835327,503316480,515396075520
12,1,16,1,8192,131072,2.424265670776367,4.185020828247071,3.8535648345947267,0.0008585304021835327,503316480,4123168604160
12,1,16,1,1,1048576,0.7480800151824951,0.8993375778198243,0.866209602355957,0.0008585304021835327,4026531840,4026531840
12,1,16,1,128,1048576,0.7466559886932373,0.9300607681274414,0.9028335571289062,0.0008585304021835327,4026531840,515396075520
12,1,16,1,1024,1048576,2.948355293273926,3.5521663665771483,3.476544189453125,0.0008585304021835327,4026531840,4123168604160
12,1,16,1,8192,1048576,21.518067932128908,25.266934204101563,24.82470703125,0.0008585304021835327,4026531840,32985348833280
12,4,1,4,1,32768,0.42200641632080077,0.38099520206451415,0.34847359657287597,0.0022798776626586914,503316480,503316480
12,4,1,4,128,32768,0.3593183994293213,0.3597568035125732,0.3506416082382202,0.0022798776626586914,503316480,64424509440
12,4,1,4,1024,32768,0.48561921119689944,0.4841631889343262,0.47554402351379393,0.0022798776626586914,503316480,515396075520
12,4,1,4,8192,32768,2.7425247192382813,2.7848575592041014,2.7886016845703123,0.0022798776626586914,503316480,4123168604160
12,4,1,4,1,131072,1.4506464004516602,1.3762720108032227,1.3744288444519044,0.0022798776626586914,2013265920,2013265920
12,4,1,4,128,131072,1.382703971862793,1.3838239669799806,1.3754704475402832,0.0022798776626586914,2013265920,257698037760
12,4,1,4,1024,131072,1.8723936080932617,1.880803108215332,1.859649658203125,0.0022798776626586914,2013265920,2061584302080
12,4,1,4,8192,131072,11.337145233154297,11.278192138671875,11.569204711914063,0.0022798776626586914,2013265920,16492674416640
12,4,1,4,1,1048576,10.949472045898437,10.949433898925781,10.934279632568359,0.0022798776626586914,16106127360,16106127360
12,4,1,4,128,1048576,10.953081512451172,10.931353759765624,10.918376159667968,0.0022798776626586914,16106127360,2061584302080
12,4,1,4,1024,1048576,14.821376037597656,14.824858093261719,14.910322570800782,0.0022798776626586914,16106127360,16492674416640
12,4,1,4,8192,1048576,95.261474609375,95.64661254882813,96.24569702148438,0.0022798776626586914,16106127360,131941395333120
12,8,1,2,1,32768,0.3551232099533081,0.35550079345703123,0.34751200675964355,0.002148866653442383,251658240,251658240
12,8,1,2,128,32768,0.3550623893737793,0.3544127941131592,0.3479167938232422,0.002148866653442383,251658240,32212254720
12,8,1,2,1024,32768,0.4696671962738037,0.46935358047485354,0.4624512195587158,0.002148866653442383,251658240,257698037760
12,8,1,2,8192,32768,1.3620991706848145,1.3644031524658202,1.3751104354858399,0.002148866653442383,251658240,2061584302080
12,8,1,2,1,131072,1.4207424163818358,1.3654623985290528,1.3628144264221191,0.002148866653442383,1006632960,1006632960
12,8,1,2,128,131072,1.3714367866516113,1.3716671943664551,1.365163230895996,0.002148866653442383,1006632960,128849018880
12,8,1,2,1024,131072,1.823753547668457,1.8227455139160156,1.8208320617675782,0.002148866653442383,1006632960,1030792151040
12,8,1,2,8192,131072,5.4093982696533205,5.4354911804199215,5.428905487060547,0.002148866653442383,1006632960,8246337208320
12,8,1,2,1,1048576,10.848006439208984,10.852912139892577,10.833483123779297,0.002148866653442383,8053063680,8053063680
12,8,1,2,128,1048576,10.834857940673828,10.8338623046875,10.822857666015626,0.002148866653442383,8053063680,1030792151040
12,8,1,2,1024,1048576,14.447552490234376,14.475395202636719,14.428106689453125,0.002148866653442383,8053063680,8246337208320
12,8,1,2,8192,1048576,45.75368957519531,46.503518676757814,47.306295776367186,0.002148866653442383,8053063680,65970697666560
12,4,2,2,1,32768,0.19045439958572388,0.46326398849487305,0.21771841049194335,0.0021386444568634033,251658240,251658240
12,4,2,2,128,32768,0.19080959558486937,0.5105088233947754,0.2257375955581665,0.0021386444568634033,251658240,32212254720
12,4,2,2,1024,32768,0.2519968032836914,0.4881311893463135,0.3339423894882202,0.0021386444568634033,251658240,257698037760
12,4,2,2,8192,32768,1.374508762359619,1.699078369140625,1.6916816711425782,0.0021386444568634033,251658240,2061584302080
12,4,2,2,1,131072,0.7144063949584961,0.755452823638916,0.7397039890289306,0.0021386444568634033,1006632960,1006632960
12,4,2,2,128,131072,0.7003776073455811,0.74967360496521,0.7394927978515625,0.0021386444568634033,1006632960,128849018880
12,4,2,2,1024,131072,0.9501983642578125,1.045088005065918,1.030574417114258,0.0021386444568634033,1006632960,1030792151040
12,4,2,2,8192,131072,5.53485107421875,6.013315200805664,5.947092819213867,0.0021386444568634033,1006632960,8246337208320
12,4,2,2,1,1048576,5.47852783203125,5.525289535522461,5.508816146850586,0.0021386444568634033,8053063680,8053063680
12,4,2,2,128,1048576,5.48221435546875,5.5332897186279295,5.517246246337891,0.0021386444568634033,8053063680,1030792151040
12,4,2,2,1024,1048576,7.441923522949219,7.530931091308593,7.555825805664062,0.0021386444568634033,8053063680,8246337208320
12,4,2,2,8192,1048576,47.20148620605469,47.7994873046875,49.28544921875,0.0021386444568634033,8053063680,65970697666560
12,2,4,2,1,32768,0.10424000024795532,0.46928958892822265,0.14542239904403687,0.0015176832675933838,251658240,251658240
12,2,4,2,128,32768,0.1047711968421936,0.5509247779846191,0.16726880073547362,0.0015176832675933838,251658240,32212254720
12,2,4,2,1024,32768,0.26532158851623533,0.4844192028045654,0.4195136070251465,0.0015176832675933838,251658240,257698037760
12,2,4,2,8192,32768,1.248748779296875,1.9550752639770508,1.9226879119873046,0.0015176832675933838,251658240,2061584302080
12,2,4,2,1,131072,0.3644191980361938,0.5032032012939454,0.41277117729187013,0.0015176832675933838,1006632960,1006632960
12,2,4,2,128,131072,0.3656543970108032,0.5330016136169433,0.4252511978149414,0.0015176832675933838,1006632960,128849018880
12,2,4,2,1024,131072,0.9808799743652343,1.2448160171508789,1.1365839958190918,0.0015176832675933838,1006632960,1030792151040
12,2,4,2,8192,131072,5.288982391357422,6.235465621948242,6.119200134277344,0.0015176832675933838,1006632960,8246337208320
12,2,4,2,1,1048576,2.7904735565185548,2.855833625793457,2.8408416748046874,0.0015176832675933838,8053063680,8053063680
12,2,4,2,128,1048576,2.800054359436035,2.881052780151367,2.8635135650634767,0.0015176832675933838,8053063680,1030792151040
12,2,4,2,1024,1048576,7.659526062011719,7.874201965332031,7.898830413818359,0.0015176832675933838,8053063680,8246337208320
12,2,4,2,8192,1048576,44.51542358398437,46.69691162109375,47.79275207519531,0.0015176832675933838,8053063680,65970697666560
13,16,1,1,1,32768,0.3491904020309448,0.3484256029129028,0.3400304079055786,0.002055048942565918,125829120,125829120
13,16,1,1,128,32768,0.34864320755004885,0.3476448059082031,0.34036478996276853,0.002055048942565918,125829120,16106127360
13,16,1,1,1024,32768,0.4684447765350342,0.4673920154571533,0.4591983795166016,0.002055048942565918,125829120,128849018880
13,16,1,1,8192,32768,0.90447998046875,0.906828784942627,0.8942048072814941,0.002055048942565918,125829120,1030792151040
13,16,1,1,1,131072,1.3602208137512206,1.3612735748291016,1.3519328117370606,0.002055048942565918,503316480,503316480
13,16,1,1,128,131072,1.3624992370605469,1.362060832977295,1.3517472267150878,0.002055048942565918,503316480,64424509440
13,16,1,1,1024,131072,1.8129823684692383,1.8110111236572266,1.8035871505737304,0.002055048942565918,503316480,515396075520
13,16,1,1,8192,131072,3.4929439544677736,3.502851104736328,3.489798355102539,0.002055048942565918,503316480,4123168604160
13,16,1,1,1,1048576,10.770496368408203,10.754902648925782,10.746644592285156,0.002055048942565918,4026531840,4026531840
13,16,1,1,128,1048576,10.75665283203125,10.754032135009766,10.746806335449218,0.002055048942565918,4026531840,515396075520
13,16,1,1,1024,1048576,14.385177612304688,14.381228637695312,14.375227355957032,0.002055048942565918,4026531840,4123168604160
13,16,1,1,8192,1048576,28.138442993164062,28.075439453125,28.126727294921874,0.002055048942565918,4026531840,32985348833280
13,8,2,1,1,32768,0.1840672016143799,0.41505918502807615,0.21239678859710692,0.0019367039203643799,125829120,125829120
13,8,2,1,128,32768,0.1824512004852295,0.4745567798614502,0.21764640808105468,0.0019367039203643799,125829120,16106127360
13,8,2,1,1024,32768,0.24635519981384277,0.38385601043701173,0.3166656017303467,0.0019367039203643799,125829120,128849018880
13,8,2,1,8192,32768,0.7088128089904785,0.8957504272460938,0.8798416137695313,0.0019367039203643799,125829120,1030792151040
13,8,2,1,1,131072,0.6935520172119141,0.7293375968933106,0.722654390335083,0.0019367039203643799,503316480,503316480
13,8,2,1,128,131072,0.6943903923034668,0.73919677734375,0.727396821975708,0.0019367039203643799,503316480,64424509440
13,8,2,1,1024,131072,0.921241569519043,1.0028575897216796,0.9930671691894531,0.0019367039203643799,503316480,515396075520
13,8,2,1,8192,131072,2.693600082397461,2.9631168365478517,2.934940719604492,0.0019367039203643799,503316480,4123168604160
13,8,2,1,1,1048576,5.418844985961914,5.464678573608398,5.453144073486328,0.0019367039203643799,4026531840,4026531840
13,8,2,1,128,1048576,5.428742218017578,5.473791885375976,5.477664184570313,0.0019367039203643799,4026531840,515396075520
13,8,2,1,1024,1048576,7.230947113037109,7.34354248046875,7.318208312988281,0.0019367039203643799,4026531840,4123168604160
13,8,2,1,8192,1048576,22.724569702148436,23.456040954589845,22.89459228515625,0.0019367039203643799,4026531840,32985348833280
13,4,4,1,1,32768,0.10098880529403687,0.38273279666900634,0.14217920303344728,0.0013860464096069336,125829120,125829120
13,4,4,1,128,32768,0.10230720043182373,0.3492000102996826,0.15232640504837036,0.0013860464096069336,125829120,16106127360
13,4,4,1,1024,32768,0.13872959613800048,0.5821599960327148,0.2361072063446045,0.0013860464096069336,125829120,128849018880
13,4,4,1,8192,32768,0.700870418548584,1.0759424209594726,1.0727727890014649,0.0013860464096069336,125829120,1030792151040
13,4,4,1,1,131072,0.3573024034500122,0.406115198135376,0.39656639099121094,0.0013860464096069336,503316480,503316480
13,4,4,1,128,131072,0.3577568054199219,0.4165952205657959,0.40954880714416503,0.0013860464096069336,503316480,64424509440
13,4,4,1,1024,131072,0.48284158706665037,0.5907904148101807,0.5837935924530029,0.0013860464096069336,503316480,515396075520
13,4,4,1,8192,131072,2.7122495651245115,3.3700286865234377,3.211017608642578,0.0013860464096069336,503316480,4123168604160
13,4,4,1,1,1048576,2.741100883483887,2.7982976913452147,2.789257621765137,0.0013860464096069336,4026531840,4026531840
13,4,4,1,128,1048576,2.7448192596435548,2.8072927474975584,2.7981807708740236,0.0013860464096069336,4026531840,515396075520
13,4,4,1,1024,1048576,3.7178462982177733,3.8550174713134764,3.829148864746094,0.0013860464096069336,4026531840,4123168604160
13,4,4,1,8192,1048576,23.149923706054686,26.237509155273436,24.860801696777344,0.0013860464096069336,4026531840,32985348833280
13,2,8,1,1,32768,0.07660800218582153,0.4071968078613281,0.12391359806060791,0.0014489591121673584,125829120,125829120
13,2,8,1,128,32768,0.0921887993812561,0.41347198486328124,0.1622223973274231,0.0014489591121673584,125829120,16106127360
13,2,8,1,1024,32768,0.14744000434875487,0.47749757766723633,0.3423392057418823,0.0014489591121673584,125829120,128849018880
13,2,8,1,8192,32768,0.6505023956298828,1.38306884765625,1.364236831665039,0.0014489591121673584,125829120,1030792151040
13,2,8,1,1,131072,0.18963840007781982,0.5654016017913819,0.2540960073471069,0.0014489591121673584,503316480,503316480
13,2,8,1,128,131072,0.19071680307388306,0.3979680061340332,0.2930191993713379,0.0014489591121673584,503316480,64424509440
13,2,8,1,1024,131072,0.5025248050689697,0.7224287986755371,0.7070032119750976,0.0014489591121673584,503316480,515396075520
13,2,8,1,8192,131072,2.503971290588379,3.687388610839844,3.4079872131347657,0.0014489591121673584,503316480,4123168604160
13,2,8,1,1,1048576,1.4425344467163086,1.5480607986450194,1.468881607055664,0.0014489591121673584,4026531840,4026531840
13,2,8,1,128,1048576,1.4061792373657227,1.5208160400390625,1.509449577331543,0.0014489591121673584,4026531840,515396075520
13,2,8,1,1024,1048576,3.8285152435302736,4.094803237915039,4.067766571044922,0.0014489591121673584,4026531840,4123168604160
13,2,8,1,8192,1048576,22.119847106933594,25.266015625,24.54078826904297,0.0014489591121673584,4026531840,32985348833280
13,1,16,1,1,32768,0.10206079483032227,0.4953792095184326,0.15091999769210815,0.0008585304021835327,125829120,125829120
13,1,16,1,128,32768,0.13339200019836425,2.366841506958008,0.19635039567947388,0.0008585304021835327,125829120,16106127360
13,1,16,1,1024,32768,0.12140159606933594,0.5115808010101318,0.4522863864898682,0.0008585304021835327,125829120,128849018880
13,1,16,1,8192,32768,0.6964320182800293,2.09289608001709,2.0690383911132812,0.0008585304021835327,125829120,1030792151040
13,1,16,1,1,131072,0.10861120223999024,0.5325664043426513,0.21829440593719482,0.0008585304021835327,503316480,503316480
13,1,16,1,128,131072,0.1097823977470398,0.4113759994506836,0.2671295881271362,0.0008585304021835327,503316480,64424509440
13,1,16,1,1024,131072,0.39404799938201907,0.747760009765625,0.7333824157714843,0.0008585304021835327,503316480,515396075520
13,1,16,1,8192,131072,2.441993522644043,4.183232116699219,3.854390335083008,0.0008585304021835327,503316480,4123168604160
13,1,16,1,1,1048576,0.7600192070007324,0.8995391845703125,0.8654911994934082,0.0008585304021835327,4026531840,4026531840
13,1,16,1,128,1048576,0.7473536014556885,0.9292703628540039,0.9026271820068359,0.0008585304021835327,4026531840,515396075520
13,1,16,1,1024,1048576,2.924233627319336,3.555158233642578,3.4769008636474608,0.0008585304021835327,4026531840,4123168604160
13,1,16,1,8192,1048576,22.055868530273436,25.266400146484376,24.82417449951172,0.0008585304021835327,4026531840,32985348833280
13,4,1,4,1,32768,0.4327455997467041,0.4274400234222412,0.34967999458312987,0.002183079719543457,503316480,503316480
13,4,1,4,128,32768,0.35677759647369384,0.3563839912414551,0.35030241012573243,0.002183079719543457,503316480,64424509440
13,4,1,4,1024,32768,0.48108158111572263,0.4808671951293945,0.4780144214630127,0.002183079719543457,503316480,515396075520
13,4,1,4,8192,32768,2.7467519760131838,2.8372800827026365,2.752025604248047,0.002183079719543457,503316480,4123168604160
13,4,1,4,1,131072,1.4997535705566407,1.3806431770324707,1.3739423751831055,0.002183079719543457,2013265920,2013265920
13,4,1,4,128,131072,1.381328010559082,1.3809311866760254,1.3734607696533203,0.002183079719543457,2013265920,257698037760
13,4,1,4,1024,131072,1.8657663345336915,1.8734943389892578,1.8596719741821288,0.002183079719543457,2013265920,2061584302080
13,4,1,4,8192,131072,11.524269104003906,11.48485107421875,11.864940643310547,0.002183079719543457,2013265920,16492674416640
13,4,1,4,1,1048576,10.943734741210937,10.932041931152344,10.924657440185547,0.002183079719543457,16106127360,16106127360
13,4,1,4,128,1048576,10.93609619140625,10.937331390380859,10.922872161865234,0.002183079719543457,16106127360,2061584302080
13,4,1,4,1024,1048576,14.816761779785157,14.91155548095703,15.050015258789063,0.002183079719543457,16106127360,16492674416640
13,4,1,4,8192,1048576,96.7236328125,95.5475341796875,98.169189453125,0.002183079719543457,16106127360,131941395333120
13,8,1,2,1,32768,0.35386879444122316,0.35474560260772703,0.3463151931762695,0.004235386848449707,251658240,251658240
13,8,1,2,128,32768,0.35365440845489504,0.3531455993652344,0.3464479923248291,0.004235386848449707,251658240,32212254720
13,8,1,2,1024,32768,0.4695040225982666,0.4692224025726318,0.4623760223388672,0.004235386848449707,251658240,257698037760
13,8,1,2,8192,32768,1.370537567138672,1.3795231819152831,1.3749936103820801,0.004235386848449707,251658240,2061584302080
13,8,1,2,1,131072,1.443571186065674,1.3633407592773437,1.357532787322998,0.004235386848449707,1006632960,1006632960
13,8,1,2,128,131072,1.3687583923339843,1.3673791885375977,1.3572400093078614,0.004235386848449707,1006632960,128849018880
13,8,1,2,1024,131072,1.8242559432983398,1.8279136657714843,1.8174911499023438,0.004235386848449707,1006632960,1030792151040
13,8,1,2,8192,131072,5.513187026977539,5.67927360534668,5.6845649719238285,0.004235386848449707,1006632960,8246337208320
13,8,1,2,1,1048576,10.799622344970704,10.810297393798828,10.79494857788086,0.004235386848449707,8053063680,8053063680
13,8,1,2,128,1048576,10.839488220214843,10.837660980224609,10.82724609375,0.004235386848449707,8053063680,1030792151040
13,8,1,2,1024,1048576,14.465164184570312,14.468333435058593,14.458346557617187,0.004235386848449707,8053063680,8246337208320
13,8,1,2,8192,1048576,47.05522155761719,46.542947387695314,48.020721435546875,0.004235386848449707,8053063680,65970697666560
13,4,2,2,1,32768,0.19019839763641358,0.471395206451416,0.21740961074829102,0.0021386444568634033,251658240,251658240
13,4,2,2,128,32768,0.186735999584198,0.5301663875579834,0.2258671998977661,0.0021386444568634033,251658240,32212254720
13,4,2,2,1024,32768,0.2504447937011719,0.4908576011657715,0.3335952043533325,0.0021386444568634033,251658240,257698037760
13,4,2,2,8192,32768,1.3725119590759278,1.6988544464111328,1.6913743972778321,0.0021386444568634033,251658240,2061584302080
13,4,2,2,1,131072,0.6952415943145752,0.7555007934570312,0.7399392127990723,0.0021386444568634033,1006632960,1006632960
13,4,2,2,128,131072,0.6985727787017822,0.7518879890441894,0.7374959945678711,0.0021386444568634033,1006632960,128849018880
13,4,2,2,1024,131072,0.9430047988891601,1.0432031631469727,1.0308223724365235,0.0021386444568634033,1006632960,1030792151040
13,4,2,2,8192,131072,5.646329498291015,6.024284744262696,5.972761535644532,0.0021386444568634033,1006632960,8246337208320
13,4,2,2,1,1048576,5.4736064910888675,5.523782348632812,5.5080078125,0.0021386444568634033,8053063680,8053063680
13,4,2,2,128,1048576,5.479417419433593,5.5380126953125,5.517259216308593,0.0021386444568634033,8053063680,1030792151040
13,4,2,2,1024,1048576,7.433439636230469,7.529618835449218,7.555500793457031,0.0021386444568634033,8053063680,8246337208320
13,4,2,2,8192,1048576,49.14747314453125,47.79585266113281,49.28762512207031,0.0021386444568634033,8053063680,65970697666560
13,2,4,2,1,32768,0.11325759887695312,0.49103679656982424,0.14559199810028076,0.0015176832675933838,251658240,251658240
13,2,4,2,128,32768,0.10819519758224487,0.5523776054382324,0.1673632025718689,0.0015176832675933838,251658240,32212254720
13,2,4,2,1024,32768,0.2637984037399292,0.48453121185302733,0.4200928211212158,0.0015176832675933838,251658240,257698037760
13,2,4,2,8192,32768,1.246412754058838,1.9570688247680663,1.9407312393188476,0.0015176832675933838,251658240,2061584302080
13,2,4,2,1,131072,0.37322239875793456,0.5007487773895264,0.41281280517578123,0.0015176832675933838,1006632960,1006632960
13,2,4,2,128,131072,0.3631103992462158,0.531990385055542,0.4253824234008789,0.0015176832675933838,1006632960,128849018880
13,2,4,2,1024,131072,0.9772159576416015,1.3015968322753906,1.136747169494629,0.0015176832675933838,1006632960,1030792151040
13,2,4,2,8192,131072,5.383760070800781,6.243619155883789,6.128838348388672,0.0015176832675933838,1006632960,8246337208320
13,2,4,2,1,1048576,2.80996150970459,2.854863929748535,2.840902328491211,0.0015176832675933838,8053063680,8053063680
13,2,4,2,128,1048576,2.799894332885742,2.879414367675781,2.8630207061767576,0.0015176832675933838,8053063680,1030792151040
13,2,4,2,1024,1048576,7.732595062255859,7.874041748046875,7.898267364501953,0.0015176832675933838,8053063680,8246337208320
13,2,4,2,8192,1048576,46.0621337890625,46.702371215820314,47.791806030273435,0.0015176832675933838,8053063680,65970697666560
14,16,1,1,1,32768,0.34777278900146485,0.34679040908813474,0.33840160369873046,0.0023443102836608887,125829120,125829120
14,16,1,1,128,32768,0.3468832015991211,0.3456768035888672,0.3401328086853027,0.0023443102836608887,125829120,16106127360
14,16,1,1,1024,32768,0.4680480003356934,0.4719391822814941,0.4584767818450928,0.0023443102836608887,125829120,128849018880
14,16,1,1,8192,32768,0.9081600189208985,0.907926368713379,0.8971183776855469,0.0023443102836608887,125829120,1030792151040
14,16,1,1,1,131072,1.3579839706420898,1.3689791679382324,1.3486080169677734,0.0023443102836608887,503316480,503316480
14,16,1,1,128,131072,1.3568608283996582,1.3560928344726562,1.3492992401123047,0.0023443102836608887,503316480,64424509440
14,16,1,1,1024,131072,1.8124639511108398,1.8104576110839843,1.802587127685547,0.0023443102836608887,503316480,515396075520
14,16,1,1,8192,131072,3.5331710815429687,3.5246944427490234,3.5148990631103514,0.0023443102836608887,503316480,4123168604160
14,16,1,1,1,1048576,10.753183746337891,10.729459381103515,10.720523071289062,0.0023443102836608887,4026531840,4026531840
14,16,1,1,128,1048576,10.735151672363282,10.734822082519532,10.727812957763671,0.0023443102836608887,4026531840,515396075520
14,16,1,1,1024,1048576,14.376162719726562,14.381756591796876,14.369024658203125,0.0023443102836608887,4026531840,4123168604160
14,16,1,1,8192,1048576,28.137969970703125,28.220428466796875,28.2751708984375,0.0023443102836608887,4026531840,32985348833280
14,8,2,1,1,32768,0.18576960563659667,0.376310396194458,0.21296319961547852,0.0022080540657043457,125829120,125829120
14,8,2,1,128,32768,0.18513280153274536,0.3616640090942383,0.21846239566802977,0.0022080540657043457,125829120,16106127360
14,8,2,1,1024,32768,0.24330239295959472,0.36839680671691893,0.3149967908859253,0.0022080540657043457,125829120,128849018880
14,8,2,1,8192,32768,0.7054240226745605,0.8945887565612793,0.8823295593261719,0.0022080540657043457,125829120,1030792151040
14,8,2,1,1,131072,0.6926080226898194,0.743503999710083,0.7374256134033204,0.0022080540657043457,503316480,503316480
14,8,2,1,128,131072,0.6906432151794434,0.735811185836792,0.7289984226226807,0.0022080540657043457,503316480,64424509440
14,8,2,1,1024,131072,0.920025634765625,1.0004287719726563,0.9902432441711426,0.0022080540657043457,503316480,515396075520
